url,title,price_byn,brand,ram_gb,ssd_gb,screen_size,is_discrete_gpu
https://www.ozon.by/product/redmi-book-pro-14-2026-jyu4779cn-noutbuk-14-intel-core-ultra-5-325-ram-24-gb-ssd-1024-gb-intel-5584789122/,"Redmi Book Pro 14 2026 JYU4779CN Ноутбук 14"", Intel Core Ultra 5 325, RAM 24 ГБ, SSD 1024 ГБ, Intel Graphics, Windows Home, (10010814), голубой, синий, Русская раскладка",8311.49,Redmi,24,1024,14.0,0
https://www.ozon.by/product/noutbuk-15-6-intel-n150-ram-16-gb-ssd-512-gb-intel-uhd-graphics-windows-pro-seryy-russkaya-raskladka-4942880632/,"Ноутбук 15.6"", Intel N150, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Pro, серый, Русская раскладка",2370.87,Other,16,512,15.6,0
https://www.ozon.by/product/noutbuk-15-6-intel-pentium-gold-6500y-ram-16-gb-ssd-512-gb-windows-home-seryy-metallik-3890785230/,"Ноутбук 15.6"", Intel Pentium Gold 6500Y, RAM 16 ГБ, SSD 512 ГБ, Windows Home, серый металлик, Русская раскладка",1405.73,Other,16,512,15.6,0
https://www.ozon.by/product/honor-magicbook-art-u5-noutbuk-14-6-intel-core-ultra-5-125h-ram-32-gb-ssd-1024-gb-intel-arc-graphics-4984292179/,"Honor MagicBook ART U5 Ноутбук 14.6"", Intel Core Ultra 5 125H, RAM 32 ГБ, SSD 1024 ГБ, Intel Arc Graphics, Windows Home, (401587969), зеленый, Русская раскладка",5293.45,Honor,32,1024,14.6,0
https://www.ozon.by/product/w18-igrovoy-noutbuk-16-1-amd-ryzen-5-7430u-ram-32-gb-ssd-512-gb-nvidia-geforce-mx330-2-gb-5733648567/,"W18 Игровой ноутбук 16.1"", AMD Ryzen 5 7430U, RAM 32 ГБ, SSD 512 ГБ, NVIDIA GeForce MX330 (2 Гб), Windows Home, черно-серый, Русская раскладка",1834.88,Other,32,512,16.1,1
https://www.ozon.by/product/digma-pro-breve-noutbuk-15-6-amd-ryzen-7-7730u-ram-16-gb-ssd-512-gb-amd-radeon-windows-pro-2344907531/,"Digma Pro  Breve Ноутбук 15.6"", AMD Ryzen 7 7730U, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon, Windows Pro, (dn15r7-adxw05), серый металлик, Русская раскладка",2027.29,Digma,16,512,15.6,0
https://www.ozon.by/product/digma-pro-cursus-noutbuk-15-6-amd-ryzen-5-3500u-ram-16-gb-ssd-512-gb-amd-radeon-graphics-windows-2190321933/,"Digma Pro Cursus Ноутбук 15.6"", AMD Ryzen 5 3500U, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics, Windows Pro, (DN15R5-ADXW10), серый, Русская раскладка",1491.09,Digma,16,512,15.6,0
https://www.ozon.by/product/digma-pro-fortis-m-i5-noutbuk-17-3-intel-core-i5-1235u-ram-16-gb-ssd-512-gb-intel-iris-xe-1564305325/,"Digma Pro  Fortis M i5  Ноутбук 17.3"", Intel Core i5-1235U, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics, Windows Pro, (DN17P5-ADXW01), серый, Русская раскладка",2259.89,Digma,16,512,17.3,0
https://www.ozon.by/product/lenovo-pwr-igrovoy-noutbuk-16-intel-core-i7-6700hq-ram-32-gb-ssd-1024-gb-nvidia-gtx-1060-p106-6-4740734550/,"Lenovo PWR Игровой ноутбук 16"", Intel Core i7-6700HQ, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GTX 1060-P106 (6 Гб), (Встроенная и дискретная видеокарта), серебристый, серый металлик, Английская раскладка",2934.59,Lenovo,32,1024,16.0,1
https://www.ozon.by/product/machcreator-r16-noutbuk-16-amd-ryzen-5-7640hs-ram-16-gb-ssd-1000-gb-amd-radeon-760m-bez-sistemy-3267468426/,"Machcreator R16 Ноутбук 16"", AMD Ryzen 5 7640HS, RAM 16 ГБ, SSD 1000 ГБ, AMD Radeon 760M, Без системы, (400477449), серебристый, Русская раскладка",2576.28,Machcreator,16,1000,16.0,0
https://www.ozon.by/product/xiaomi-book-14-2025-jyu4677cn-noutbuk-14-intel-core-i5-13420h-ram-16-gb-ssd-512-gb-intel-3302588360/,"Xiaomi Book 14 2025 JYU4677CN Ноутбук 14"", Intel Core i5-13420H, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Home, серебристый, хром, Русская раскладка",4897.96,Xiaomi,16,512,14.0,0
https://www.ozon.by/product/asus-tuf-gaming-f17-noutbuk-17-3-ram-16-gb-ssd-512-gb-nvidia-geforce-rtx-3050-6-gb-bez-3868555983/,"ASUS TUF Gaming F17 Ноутбук 17.3"", RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 3050 (6 Гб), Без системы, (90NR0MY5-M003P0), черный, Русская раскладка",3409.94,Asus,16,512,17.3,1
https://www.ozon.by/product/apple-macbook-air-13-m5-noutbuk-13-6-ram-16-gb-ssd-512-gb-macos-mdhh4ll-a-siniy-4567557706/,"Apple MacBook Air 13 M5 Ноутбук 13.6"", RAM 16 ГБ, SSD 512 ГБ, MacOS, (MDHH4LL/A), синий, Английская раскладка",6998.61,Apple,16,512,13.6,0
https://www.ozon.by/product/noutbuk-15-6-amd-ryzen-5-3500u-ram-16-gb-ssd-1024-gb-amd-radeon-vega-8-windows-pro-amd3500-3375822532/,"Ноутбук 15.6"", AMD Ryzen 5 3500U, RAM 16 ГБ, SSD 1024 ГБ, AMD Radeon Vega 8, Windows Pro, (AMD3500), черный, серебристый, Русская раскладка",1998.43,Other,16,1024,15.6,0
https://www.ozon.by/product/xiaomi-book-14-2025-jyu4681cn-noutbuk-14-amd-ryzen-7-7735h-ram-16-gb-ssd-512-gb-amd-radeon-3270872996/,"Xiaomi Book 14 2025 JYU4681CN Ноутбук 14"", AMD Ryzen 7 7735H, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon 680M, Windows Home, серый, светло-серый, Русская раскладка",5365.84,Xiaomi,16,512,14.0,0
https://www.ozon.by/product/honor-magicbook-pro-14-noutbuk-14-6-intel-core-ultra-5-338h-ram-32-gb-ssd-1000-gb-intel-graphics-5150869487/,"Honor MagicBook Pro 14 Ноутбук 14.6"", Intel Core Ultra 5 338H, RAM 32 ГБ, SSD 1000 ГБ, Intel Graphics, Windows Home, (402165414), серый, Русская раскладка",5293.45,Honor,32,1000,14.6,0
https://www.ozon.by/product/noutbuk-15-6-intel-celeron-n5095a-ram-16-gb-ssd-256-gb-intel-uhd-graphics-windows-pro-rozovyy-4941624155/,"Ноутбук 15.6"", Intel Celeron N5095A, RAM 16 ГБ, SSD 256 ГБ, Intel UHD Graphics, Windows Pro, розовый, Русская раскладка",1992.99,Other,16,256,15.6,0
https://www.ozon.by/product/fenk-c01-igrovoy-noutbuk-16-1-amd-ryzen-5-7430u-ram-32-gb-ssd-512-gb-nvidia-geforce-mx350-2-gb-4926471995/,"FENK C01 Игровой ноутбук 16.1"", AMD Ryzen 5 7430U, RAM 32 ГБ, SSD 512 ГБ, NVIDIA GeForce MX350 (2 ГБ), Windows Home, (G78), синий, Русская раскладка",1835.37,Other,32,512,16.1,1
https://www.ozon.by/product/honor-magicbook-x16-noutbuk-16-intel-core-i3-1315u-ram-8-gb-ssd-512-gb-intel-uhd-graphics-windows-3530649502/,"Honor MagicBook X16 Ноутбук 16"", Intel Core i3-1315U, RAM 8 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Pro, (5301ALXS/WIN11PRO), серый, Русская раскладка",2457.4,Honor,8,512,16.0,0
https://www.ozon.by/product/xiaomi-book-14-jyu4680cn-noutbuk-14-amd-ryzen-5-7535h-ram-16-gb-ssd-512-gb-amd-radeon-660m-windows-5590334437/,"Xiaomi Book 14 JYU4680CN Ноутбук 14"", AMD Ryzen 5 7535H, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon 660M, Windows Home, серый, светло-серый, Русская раскладка",4558.61,Xiaomi,16,512,14.0,0
https://www.ozon.by/product/noutbuk-15-6-intel-core-i7-11390h-ram-16-gb-ssd-1024-gb-intel-uhd-graphics-windows-pro-svetlo-seryy-5621511112/,"Ноутбук 15.6"", Intel Core i7-11390H, RAM 16 ГБ, SSD 1024 ГБ, Intel UHD Graphics, Windows Pro, светло-серый, Русская раскладка",2037.97,Other,16,1024,15.6,0
https://www.ozon.by/product/thunderobot-911s-core-d-jt009k00fru-igrovoy-noutbuk-15-6-intel-core-i5-12450h-ram-16-gb-ssd-512-gb-3197891748/,"Thunderobot 911S Core D (JT009K00FRU) Игровой ноутбук 15.6"", Intel Core i5-12450H, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 3050 для ноутбуков (4 Гб), Без системы, (400477267), черный, Русская раскладка",3176.25,Thunderobot,16,512,15.6,1
https://www.ozon.by/product/asus-m1807ga-s8046-noutbuk-18-amd-ryzen-ai-7-445-ram-32-gb-ssd-1000-gb-amd-radeon-graphics-3637873767/,"ASUS M1807GA-S8046 Ноутбук 18"", AMD Ryzen AI 7 445, RAM 32 ГБ, SSD 1000 ГБ, AMD Radeon Graphics, Без системы, (4711636336390), синий, Русская раскладка",6201.18,Asus,32,1000,18.0,0
https://www.ozon.by/product/digma-chronos-noutbuk-16-intel-core-5-210h-ram-16-gb-ssd-512-gb-intel-uhd-graphics-windows-5668335296/,"Digma Chronos Ноутбук 16"", Intel Core 5 210H, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Pro, (DN16P5-ADXW02), серебристый, Русская раскладка",2349.43,Digma,16,512,16.0,0
https://www.ozon.by/product/asus-s3607aa-sh111-noutbuk-16-ram-32-gb-ssd-1000-gb-intel-graphics-bez-sistemy-400923756-seryy-4377447698/,"ASUS S3607AA-SH111 Ноутбук 16"", RAM 32 ГБ, SSD 1000 ГБ, Intel Graphics, Без системы, (400923756), серый, Русская раскладка",5104.83,Asus,32,1000,16.0,0
https://www.ozon.by/product/chuwi-corebook-air-plus-16-noutbuk-16-amd-ryzen-7-h-255-ram-16-gb-ssd-512-gb-amd-radeon-windows-5658070195/,"CHUWI CoreBook Air Plus 16"" Ноутбук 16"", AMD Ryzen 7 H 255, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon, Windows Pro, (CWI654-751N5N1HDMXX), синий, Русская раскладка",2237.19,Other,16,512,16.0,0
https://www.ozon.by/product/pwr-legion-igrovoy-noutbuk-16-intel-core-i7-6700hq-ram-32-gb-ssd-1024-gb-nvidia-gtx-1060-p106-6-3887850428/,"PWR Legion Игровой ноутбук 16"", Intel Core i7-6700HQ, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GTX 1060-P106 (6 Гб), Windows Pro, (с подсветкой), серый, Русская раскладка",2914.17,Pwr,32,1024,16.0,1
https://www.ozon.by/product/asus-um3406ga-qd150-noutbuk-14-amd-ryzen-ai-5-430-ram-16-gb-ssd-1000-gb-amd-radeon-graphics-3637903008/,"ASUS UM3406GA-QD150 Ноутбук 14"", AMD Ryzen AI 5 430, RAM 16 ГБ, SSD 1000 ГБ, AMD Radeon Graphics, Без системы, (4711636331647), черный, Русская раскладка",3494.59,Asus,16,1000,14.0,0
https://www.ozon.by/product/huawei-matebook-d16-noutbuk-16-intel-core-i9-13900h-ram-16-gb-ssd-1000-gb-intel-iris-xe-graphics-3028441923/,"HUAWEI MateBook D16 Ноутбук 16"", Intel Core i9-13900H, RAM 16 ГБ, SSD 1000 ГБ, Intel Iris Xe Graphics, Без системы, (30086333), серый, Русская раскладка",3317.41,Huawei,16,1000,16.0,0
https://www.ozon.by/product/ninkear-x-book-n16-mate-pro-2-5k-120-gts-2ram-ai-83tops-igrovoy-noutbuk-16-intel-core-ultra-5-5413846862/,"Ninkear X-Book N16 Mate Pro(2.5K,120 Гц,2RAM,AI 83TOPS) Игровой ноутбук 16"", Intel Core Ultra 5 225H, RAM 24 ГБ, SSD 2048 ГБ, Intel Arc Graphics, Windows Pro, серый металлик, Русская раскладка",5567.72,Ninkear,24,2048,16.0,0
https://www.ozon.by/product/digma-pro-fortis-m-noutbuk-15-6-intel-core-i5-1235u-ram-16-gb-ssd-512-gb-intel-iris-xe-1707633906/,"Digma Pro Fortis M Ноутбук 15.6"", Intel Core i5-1235U, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics, Windows Pro, (DN15P5-ADXW05), серый, Русская раскладка",1803.04,Digma,16,512,15.6,0
https://www.ozon.by/product/igrovoy-noutbuk-16-amd-ryzen-7-7735hs-ram-16-gb-ssd-512-gb-amd-radeon-rx-6500m-windows-pro-amd-ryzen-4025997567/,"Игровой ноутбук 16"", AMD Ryzen 7 7735HS, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon RX 6500M, Windows Pro, (AMD Ryzen 7 7735HS), серый металлик, черный матовый, Английская раскладка",3820.1,Other,16,512,16.0,1
https://www.ozon.by/product/digma-pro-breve-noutbuk-15-6-amd-ryzen-5-7430u-ram-16-gb-ssd-512-gb-amd-radeon-windows-pro-dn15r5-1878343107/,"Digma Pro Breve Ноутбук 15.6"", AMD Ryzen 5 7430U, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon, Windows Pro, (DN15R5-ADXW09), серебристый, Русская раскладка",1918.83,Digma,16,512,15.6,0
https://www.ozon.by/product/moshchnyy-noutbuk-dlya-raboty-i-ucheby-s-podsvetkoy-takzhe-mozhet-ispolzovatsya-kak-noutbuk-igrovoy-3004538398/,"Мощный Ноутбук для работы и учебы с подсветкой , также может использоваться как ноутбук игровой, Ноутбук 15.6"", RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Pro, черный, Русская раскладка Ноутбук 15.6"", Intel Celeron N5095, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Pro, (N95), черный, Русская раскладка",1809.23,Other,16,512,15.6,0
https://www.ozon.by/product/xiaomi-book-16-jyu4585cn-noutbuk-16-intel-core-i5-12450h-ram-16-gb-ssd-512-gb-intel-uhd-5590345307/,"Xiaomi Book 16 JYU4585CN Ноутбук 16"", Intel Core i5-12450H, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Home, (10010500), черный, серый, Русская раскладка",4718.16,Xiaomi,16,512,16.0,0
https://www.ozon.by/product/lenozion-igrovoy-noutbuk-16-intel-core-i7-6700hq-ram-16-gb-ssd-512-gb-nvidia-geforce-gtx-1060-6-gb-5525852522/,"Lenozion Игровой ноутбук 16"", Intel Core i7-6700HQ, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce GTX 1060 (6 Гб), Windows Pro, серый металлик, Русская раскладка",2761.26,Other,16,512,16.0,1
https://www.ozon.by/product/xiaomi-book-16-2025-jyu4683cn-noutbuk-16-amd-ryzen-7-7735h-ram-16-gb-ssd-512-gb-amd-radeon-680m-5590334832/,"Xiaomi Book 16 2025 JYU4683CN Ноутбук 16"", AMD Ryzen 7 7735H, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon 680M, Windows Home, перламутровый, хром, Русская раскладка",5868.04,Xiaomi,16,512,16.0,0
https://www.ozon.by/product/redmi-book-14-2026-jyu4717cn-noutbuk-14-intel-core-ultra-5-125h-ram-16-gb-ssd-1024-gb-intel-arc-5584794220/,"Redmi Book 14 2026 JYU4717CN Ноутбук 14"", Intel Core Ultra 5 125H, RAM 16 ГБ, SSD 1024 ГБ, Intel Arc Graphics, Windows Home, (10010805), серый, серебристый, Русская раскладка",7235.92,Redmi,16,1024,14.0,0
https://www.ozon.by/product/maibenben-x16a-r777350f2rhg4e10-igrovoy-noutbuk-16-amd-ryzen-7-7735h-ram-16-gb-ssd-512-gb-nvidia-5184654381/,"MAIBENBEN X16A-R777350F2RHG4E10 Игровой ноутбук 16"", AMD Ryzen 7 7735H, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 3050 для ноутбуков (4 Гб), Windows Home, (X16A-R777350F2RHG4E10), серый, Русская раскладка",2908.25,Other,16,512,16.0,1
https://www.ozon.by/product/dpdn-w18-igrovoy-noutbuk-16-1-amd-ryzen-5-7430u-ram-32-gb-ssd-512-gb-nvidia-geforce-mx330-2-4598914504/,"DPDN W18 Игровой ноутбук 16.1"", AMD Ryzen 5 7430U, RAM 32 ГБ, SSD 512 ГБ, NVIDIA GeForce MX330 (2 Гб), Windows Home, серый, Русская раскладка",3709.47,Other,32,512,16.1,1
https://www.ozon.by/product/pwr-pwr-n78-noutbuk-15-6-intel-core-i7-8750h-ram-32-gb-ssd-2048-gb-intel-uhd-graphics-630-seryy-5658670912/,"PWR PWR N78 Ноутбук 15.6"", Intel Core i7-8750H, RAM 32 ГБ, SSD 2048 ГБ, Intel UHD Graphics 630, серый, Русская раскладка",2169.59,Pwr,32,2048,15.6,0
https://www.ozon.by/product/sancyi-igrovoy-noutbuk-15-6-intel-core-i5-6300u-ram-32-gb-ssd-2048-gb-windows-pro-serebristyy-4653512420/,"SANCYI Игровой ноутбук 15.6"", Intel Core i5-6300U, RAM 32 ГБ, SSD 2048 ГБ, Windows Pro, серебристый, Русская раскладка",1740.16,Other,32,2048,15.6,0
https://www.ozon.by/product/apple-noutbuk-13-6-apple-m5-10-cpu-8-gpu-ram-16-gb-ssd-512-gb-apple-m5-gpu-10-core-macos-bezhevyy-5678980997/,"Apple Ноутбук 13.6"", Apple M5 (10 CPU, 8 GPU), RAM 16 ГБ, SSD 512 ГБ, Apple M5 GPU (10-core), MacOS, бежевый, Английская раскладка",7366.13,Apple,16,512,13.6,0
https://www.ozon.by/product/xiseziuo-noutbuk-15-6-intel-core-i5-13420h-ram-16-gb-ssd-512-gb-intel-hd-graphics-520-windows-pro-5605411255/,"XISEZIUO Ноутбук 15.6"", Intel Core i5-13420H, RAM 16 ГБ, SSD 512 ГБ, Intel HD Graphics 520, Windows Pro, черный матовый, Русская раскладка",2129.41,Other,16,512,15.6,0
https://www.ozon.by/product/huawei-matebook-d16-mclg-x-53014hyk-noutbuk-16-intel-core-i7-13700h-ram-16-gb-ssd-1024-gb-intel-4669747148/,"HUAWEI MateBook  D16 MCLG-X 53014HYK Ноутбук 16"", Intel Core i7-13700H, RAM 16 ГБ, SSD 1024 ГБ, Intel Iris Xe Graphics, Windows Home, (10010055), хром, серый, Русская раскладка",6373.54,Huawei,16,1024,16.0,0
https://www.ozon.by/product/thunderobot-911-x-wild-hunter-g3-evo-igrovoy-noutbuk-15-6-intel-core-i5-13420h-ram-16-gb-ssd-512-3197861536/,"Thunderobot 911 X Wild Hunter G3 Evo Игровой ноутбук 15.6"", Intel Core i5-13420H, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 5050 (8 Гб), Без системы, (400477457), темно-серый, Русская раскладка",4129.14,Thunderobot,16,512,15.6,1
https://www.ozon.by/product/vysokoproizvoditelnyy-igrovoy-noutbuk-igrovoy-noutbuk-16-1-amd-ryzen-7-7735hs-ram-16-gb-ssd-512-4031972130/,"Высокопроизводительный игровой ноутбук Игровой ноутбук 16.1"", AMD Ryzen 7 7735HS, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon RX 6500M, Windows Pro, серый, серый металлик, Английская раскладка",3835.36,Other,16,512,16.1,1
https://www.ozon.by/product/msi-cyborg-15-b2rwfkg-071us-9s7-15q342-256-noutbuk-15-6-intel-core-7-240h-ram-16-gb-ssd-512-gb-5329675139/,"MSI Cyborg 15 B2RWFKG-071US (9S7-15Q342-256) Ноутбук 15.6"", Intel Core 7 240H, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб), Windows Home, (402151601), черный, Русская раскладка",5289.29,Other,16,512,15.6,1
https://www.ozon.by/product/fenk-c01-igrovoy-noutbuk-16-1-amd-ryzen-5-7430u-ram-32-gb-ssd-512-gb-nvidia-geforce-mx350-2-4754007790/,"FENK C01 Игровой ноутбук 16.1"", AMD Ryzen 5 7430U, RAM 32 ГБ, SSD 512 ГБ, NVIDIA GeForce MX350 (2 ГБ), Windows Home, (G78), темно-синий, Русская раскладка",1833.04,Other,32,512,16.1,1
https://www.ozon.by/product/digma-pro-fortis-m-noutbuk-15-6-intel-core-i7-1255u-ram-16-gb-ssd-512-gb-intel-iris-xe-1707634721/,"Digma Pro Fortis M Ноутбук 15.6"", Intel Core i7-1255U, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics, Windows Pro, (DN15P7-ADXW04), серый, Русская раскладка",2093.84,Digma,16,512,15.6,0
https://www.ozon.by/product/rikor-neuro-1-dlya-raboty-i-ucheby-s-windows-noutbuk-15-6-intel-celeron-n5100-ram-8-gb-ssd-256-gb-3972211982/,"Rikor NEURO 1 для работы и учебы с Windows Ноутбук 15.6"", Intel Celeron N5100, RAM 8 ГБ, SSD 256 ГБ, Windows Home, (RL-AC03), серый металлик, Русская раскладка",1060.77,Rikor,8,256,15.6,0
https://www.ozon.by/product/amd-ryzen7-7735hs-noutbuk-igrovoy-noutbuk-16-1-amd-ryzen-7-7735hs-ram-16-gb-ssd-512-gb-amd-radeon-rx-4098292791/,"AMD Ryzen7 7735HS ноутбук Игровой ноутбук 16.1"", AMD Ryzen 7 7735HS, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon RX 6500M, Windows Pro, (AMD Ryzen 7 7735HS 16GB+512GBноутбук+Дискретная видеокарта AMD Radeon RX 6500M), серый, темно-серый, Английская раскладка",3695.19,Other,16,512,16.1,1
https://www.ozon.by/product/i7-11390h-noutbuk-igrovoy-noutbuk-14-intel-core-i7-11390h-ram-16-gb-ssd-512-gb-intel-iris-xe-3928101827/,"i7-11390H ноутбук Игровой ноутбук 14"", Intel Core i7-11390H, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics, Windows Home, (i7 11390H 16GB+512GBноутбук), серый, Английская раскладка",2459.86,Other,16,512,14.0,0
https://www.ozon.by/product/veltron-noutbuk-15-6-intel-core-i3-1215u-ram-16-gb-ssd-512-gb-intel-uhd-graphics-windows-pro-seryy-5355540775/,"VELTRON Ноутбук 15.6"", Intel Core i3-1215U, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Pro, серый, Русская раскладка",1951.77,Veltron,16,512,15.6,0
https://www.ozon.by/product/noutbuk-15-6-intel-n150-ram-16-gb-ssd-512-gb-intel-uhd-graphics-windows-pro-chernyy-seryy-2796077274/,"Ноутбук 15.6"", Intel N150, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Pro, черный, серый, Русская раскладка",1481.82,Other,16,512,15.6,0
https://www.ozon.by/product/asus-vivobook-15-x1504va-noutbuk-15-6-intel-core-5-120u-ram-16-gb-ssd-512-gb-intel-graphics-5367757925/,"ASUS  Vivobook 15 X1504VA  Ноутбук 15.6"", Intel Core 5 120U, RAM 16 ГБ, SSD 512 ГБ, Intel Graphics, Windows Pro, (90NB13Y1-M012H0/W11P), синий, Русская раскладка",2668.41,Asus,16,512,15.6,0
https://www.ozon.by/product/asus-um3406-noutbuk-14-amd-ryzen-ai-5-430-ram-16-gb-ssd-512-gb-amd-radeon-840m-bez-sistemy-5415449864/,"ASUS UM3406 Ноутбук 14"", AMD Ryzen AI 5 430, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon 840M, Без системы, (402234028), черный, Русская раскладка",4419.62,Asus,16,512,14.0,0
https://www.ozon.by/product/igrovoy-moshchnyy-dlya-raboty-i-ucheby-igrovoy-noutbuk-15-6-intel-core-i7-13620h-ram-16-gb-ssd-512-3890807768/,"игровой, мощный, для работы и учебы Игровой ноутбук 15.6"", Intel Core i7-13620H, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Home, темно-серый, Русская раскладка",2211.14,Other,16,512,15.6,0
https://www.ozon.by/product/asus-s3607va-rp180-noutbuk-16-intel-core-5-210h-ram-16-gb-ssd-512-gb-intel-uhd-graphics-bez-sistemy-3637025422/,"ASUS S3607VA-RP180 Ноутбук 16"", Intel Core 5 210H, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Без системы, (4711636435550), серый, Русская раскладка",3220.5,Asus,16,512,16.0,0
https://www.ozon.by/product/honor-magicbook-x16-office-2021-pro-noutbuk-16-amd-ryzen-5-7640hs-ram-16-gb-ssd-512-gb-amd-radeon-3564473368/,"Honor MagicBook X16 + Office 2021 Pro Ноутбук 16"", AMD Ryzen 5 7640HS, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon 760M, Windows Pro, (BRN-H56), серебристый, Русская раскладка",3180.71,Honor,16,512,16.0,0
https://www.ozon.by/product/asus-asus-fx608jmi-tu281-noutbuk-16-intel-core-i7-14650hx-ram-16-gb-ssd-512-gb-nvidia-geforce-4503907330/,"ASUS ASUS FX608JMI-TU281 Ноутбук 16"", Intel Core i7-14650HX, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб), Без системы, (401257944), серый, Русская раскладка",4899.28,Asus,16,512,16.0,1
https://www.ozon.by/product/igrovoy-noutbuk-noutbuk-16-1-amd-ryzen-7-7735hs-ram-16-gb-ssd-512-gb-amd-radeon-rx-6500m-windows-5095309290/,"Игровой ноутбук Ноутбук 16.1"", AMD Ryzen 7 7735HS, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon RX 6500M, Windows Pro, черный, Английская раскладка",3358.34,Other,16,512,16.1,1
https://www.ozon.by/product/igrovoy-noutbuk-15-6-ram-16-gb-ssd-512-gb-amd-radeon-windows-pro-chernyy-seryy-russkaya-raskladka-2796077227/,"Игровой ноутбук 15.6"", RAM 16 ГБ, SSD 512 ГБ, AMD Radeon, Windows Pro, черный, серый, Русская раскладка",2251.89,Other,16,512,15.6,0
https://www.ozon.by/product/tecno-k16sfa-noutbuk-16-00-amd-ryzen-5-7535hs-ram-16-gb-ssd-1024-gb-amd-radeon-660m-windows-home-3743674737/,"Tecno K16SFA Ноутбук 16.00"", AMD Ryzen 5 7535HS, RAM 16 ГБ, SSD 1024 ГБ, AMD Radeon 660M, Windows Home, (71005000407), серый, Русская раскладка",2838.99,Tecno,16,1024,16.0,0
https://www.ozon.by/product/qqo-igrovoy-noutbuk-16-1-amd-ryzen-5-7430u-ram-32-gb-ssd-512-gb-nvidia-geforce-mx330-2-gb-5631448648/,"QQO Игровой ноутбук 16.1"", AMD Ryzen 5 7430U, RAM 32 ГБ, SSD 512 ГБ, NVIDIA GeForce MX330 (2 Гб), Windows Pro, темно-серый, Русская раскладка",1527.44,Other,32,512,16.1,1
https://www.ozon.by/product/honor-magicbook-x16-noutbuk-16-amd-ryzen-5-6600hs-ram-16-gb-ssd-512-gb-amd-radeon-660m-windows-5368334048/,"Honor  MagicBook X16  Ноутбук 16"", AMD Ryzen 5 6600HS, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon 660M, Windows Pro, (5301APLM/W11P), серый, Русская раскладка",2652.07,Honor,16,512,16.0,0
https://www.ozon.by/product/huawei-noutbuk-intel-core-i5-13420h-ram-16-gb-ssd-1024-gb-intel-uhd-graphics-bez-sistemy-4756777548/,"HUAWEI Ноутбук, Intel Core i5-13420H, RAM 16 ГБ, SSD 1024 ГБ, Intel UHD Graphics, Без системы, серый металлик, Русская раскладка",2862.39,Huawei,16,1024,,0
https://www.ozon.by/product/digma-ascend-noutbuk-15-6-intel-core-i5-1235u-ram-16-gb-ssd-512-gb-intel-uhd-graphics-windows-5668155426/,"Digma Ascend Ноутбук 15.6"", Intel Core i5-1235U, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Home, (DN15P5-ADXW07), серый, Русская раскладка",2056.1,Digma,16,512,15.6,0
